County,Year,Age (<4YO),Gender (M),White,African,Asian,Hispanic,Other,Rate (per 10k),Rate predict
San Francisco,2007,1,0,0,0,1,0,0,40.49,50.1847777778
San Francisco,2007,1,1,0,0,1,0,0,91.04,87.9969333333
San Francisco,2007,0,0,0,0,1,0,0,9.27,16.4933444444
San Francisco,2007,0,1,0,0,1,0,0,31.02,38.2445555556
San Francisco,2007,1,0,0,0,0,1,0,55.07,50.1847777778
San Francisco,2007,1,1,0,0,0,1,0,75.36,87.9969333333
San Francisco,2007,0,0,0,0,0,1,0,19.17,16.4933444444
San Francisco,2007,0,1,0,0,0,1,0,38.65,38.2445555556
San Francisco,2007,1,0,0,0,0,0,1,79.42,81.8236666667
San Francisco,2007,1,1,0,0,0,0,1,133.67,145.489111111
San Francisco,2007,0,1,0,0,0,0,1,99.84,150.601333333
San Francisco,2007,1,0,1,0,0,0,0,53.62,50.1847777778
San Francisco,2007,1,1,1,0,0,0,0,87.14,87.9969333333
San Francisco,2007,0,0,1,0,0,0,0,26.64,16.4933444444
San Francisco,2007,0,1,1,0,0,0,0,40.11,38.2445555556
San Francisco,2008,1,0,0,1,0,0,0,205.22,292.382544444
San Francisco,2008,1,1,0,1,0,0,0,416.26,324.454488889
San Francisco,2008,0,0,0,1,0,0,0,93.58,107.791388889
San Francisco,2008,0,1,0,1,0,0,0,162.14,160.310955556
San Francisco,2008,1,0,0,0,1,0,0,44.46,49.7604
San Francisco,2008,1,1,0,0,1,0,0,78.61,91.8500396825
San Francisco,2008,0,0,0,0,1,0,0,15.41,24.9629
San Francisco,2008,0,1,0,0,1,0,0,18.64,31.7275
San Francisco,2008,1,0,0,0,0,1,0,95.42,49.7604
San Francisco,2008,1,1,0,0,0,1,0,96.86,91.8500396825
San Francisco,2008,0,0,0,0,0,1,0,30.88,24.9629
San Francisco,2008,0,1,0,0,0,1,0,46.99,31.7275
San Francisco,2008,1,1,0,0,0,0,1,104.1,124.294444444
San Francisco,2008,0,1,0,0,0,0,1,57.7,91.7183333333
San Francisco,2008,1,0,1,0,0,0,0,49.5,49.7604
San Francisco,2008,1,1,1,0,0,0,0,100.66,91.8500396825
San Francisco,2008,0,0,1,0,0,0,0,27.02,24.9629
San Francisco,2008,0,1,1,0,0,0,0,45.12,31.7275
San Francisco,2009,1,0,0,1,0,0,0,263.67,284.5491
San Francisco,2009,1,1,0,1,0,0,0,408.37,356.618222222
San Francisco,2009,0,0,0,1,0,0,0,144.39,139.851988889
San Francisco,2009,0,1,0,1,0,0,0,272.55,242.24175873
San Francisco,2009,1,0,0,0,1,0,0,78.29,81.3837777778
San Francisco,2009,1,1,0,0,1,0,0,137.46,142.791780952
San Francisco,2009,0,0,0,0,1,0,0,25.58,40.8675222222
San Francisco,2009,0,1,0,0,1,0,0,30.82,52.3501666667
San Francisco,2009,1,0,0,0,0,1,0,85.03,81.3837777778
San Francisco,2009,1,1,0,0,0,1,0,206.95,142.791780952
San Francisco,2009,0,0,0,0,0,1,0,53.55,40.8675222222
San Francisco,2009,0,1,0,0,0,1,0,71.02,52.3501666667
San Francisco,2009,1,0,0,0,0,0,1,134.23,117.494088889
San Francisco,2009,1,1,0,0,0,0,1,186.92,160.239444444
San Francisco,2009,0,0,0,0,0,0,1,56.57,75.6385555556
San Francisco,2009,0,1,0,0,0,0,1,78.71,85.3364444444
San Francisco,2009,1,0,1,0,0,0,0,79.9,81.3837777778
San Francisco,2009,1,1,1,0,0,0,0,119.03,142.791780952
San Francisco,2009,0,0,1,0,0,0,0,34.25,40.8675222222
San Francisco,2009,0,1,1,0,0,0,0,50.38,52.3501666667
San Francisco,2010,1,0,0,1,0,0,0,290.29,279.633111111
San Francisco,2010,1,1,0,1,0,0,0,431.21,298.1791
San Francisco,2010,0,0,0,1,0,0,0,133.39,108.362388889
San Francisco,2010,0,1,0,1,0,0,0,257.08,159.037122222
San Francisco,2010,1,0,0,0,1,0,0,62.55,77.2134888889
San Francisco,2010,1,1,0,0,1,0,0,151.96,95.8431833333
San Francisco,2010,0,0,0,0,1,0,0,26.71,32.4106222222
San Francisco,2010,0,1,0,0,1,0,0,34.23,45.6394126984
San Francisco,2010,1,0,0,0,0,1,0,105.13,77.2134888889
San Francisco,2010,1,1,0,0,0,1,0,216.86,95.8431833333
San Francisco,2010,0,0,0,0,0,1,0,44.94,32.4106222222
San Francisco,2010,0,1,0,0,0,1,0,45.91,45.6394126984
San Francisco,2010,1,0,0,0,0,0,1,97.5,88.2725333333
San Francisco,2010,1,1,0,0,0,0,1,208.0,186.422888889
San Francisco,2010,0,1,0,0,0,0,1,134.18,123.979555556
San Francisco,2010,1,0,1,0,0,0,0,103.93,77.2134888889
San Francisco,2010,1,1,1,0,0,0,0,124.82,95.8431833333
San Francisco,2010,0,0,1,0,0,0,0,35.97,32.4106222222
San Francisco,2010,0,1,1,0,0,0,0,56.17,45.6394126984
San Francisco,2011,1,0,0,1,0,0,0,256.41,256.857311111
San Francisco,2011,1,1,0,1,0,0,0,365.85,392.575555556
San Francisco,2011,0,0,0,1,0,0,0,142.13,141.153544444
San Francisco,2011,0,1,0,1,0,0,0,198.38,195.167222222
San Francisco,2011,1,0,0,0,1,0,0,54.25,74.1012
San Francisco,2011,1,1,0,0,1,0,0,105.14,96.8516777778
San Francisco,2011,0,0,0,0,1,0,0,16.93,22.1508
San Francisco,2011,0,1,0,0,1,0,0,45.61,55.8437952381
San Francisco,2011,1,0,0,0,0,1,0,101.14,74.1012
San Francisco,2011,1,1,0,0,0,1,0,113.04,96.8516777778
San Francisco,2011,0,0,0,0,0,1,0,28.62,22.1508
San Francisco,2011,0,1,0,0,0,1,0,73.48,55.8437952381
San Francisco,2011,1,0,0,0,0,0,1,71.78,74.2438888889
San Francisco,2011,1,1,0,0,0,0,1,164.81,185.220155556
San Francisco,2011,0,0,0,0,0,0,1,80.35,74.9579
San Francisco,2011,0,1,0,0,0,0,1,63.18,87.5828888889
San Francisco,2011,1,0,1,0,0,0,0,64.19,74.1012
San Francisco,2011,1,1,1,0,0,0,0,81.51,96.8516777778
San Francisco,2011,0,0,1,0,0,0,0,39.4,22.1508
San Francisco,2011,0,1,1,0,0,0,0,58.72,55.8437952381
San Francisco,2012,1,0,0,1,0,0,0,260.26,247.531901587
San Francisco,2012,1,1,0,1,0,0,0,471.79,462.165133333
San Francisco,2012,0,0,0,1,0,0,0,134.45,138.530666667
San Francisco,2012,0,1,0,1,0,0,0,189.53,187.414166667
San Francisco,2012,1,0,0,0,1,0,0,26.25,48.0790722222
San Francisco,2012,1,1,0,0,1,0,0,93.32,97.5148111111
San Francisco,2012,0,0,0,0,1,0,0,18.5,30.5654444444
San Francisco,2012,0,1,0,0,1,0,0,41.29,61.1202222222
San Francisco,2012,1,0,0,0,0,1,0,85.55,48.0790722222
San Francisco,2012,1,1,0,0,0,1,0,127.29,97.5148111111
San Francisco,2012,0,0,0,0,0,1,0,45.16,30.5654444444
San Francisco,2012,0,1,0,0,0,1,0,78.63,61.1202222222
San Francisco,2012,1,0,0,0,0,0,1,85.42,84.9213888889
San Francisco,2012,1,1,0,0,0,0,1,251.9,228.616984127
San Francisco,2012,0,0,0,0,0,0,1,44.72,85.3462222222
San Francisco,2012,0,1,0,0,0,0,1,85.9,110.160111111
San Francisco,2012,1,0,1,0,0,0,0,56.04,48.0790722222
San Francisco,2012,1,1,1,0,0,0,0,105.18,97.5148111111
San Francisco,2012,0,0,1,0,0,0,0,32.56,30.5654444444
San Francisco,2012,0,1,1,0,0,0,0,61.36,61.1202222222
San Francisco,2013,1,0,0,1,0,0,0,305.12,281.407357143
San Francisco,2013,1,1,0,1,0,0,0,505.98,297.320433333
San Francisco,2013,0,0,0,1,0,0,0,154.69,100.532433333
San Francisco,2013,0,1,0,1,0,0,0,189.31,160.355677778
San Francisco,2013,1,0,0,0,1,0,0,43.06,49.8485333333
San Francisco,2013,1,1,0,0,1,0,0,61.81,95.9386388889
San Francisco,2013,0,0,0,0,1,0,0,17.4,21.5005555556
San Francisco,2013,0,1,0,0,1,0,0,40.56,42.7971666667
San Francisco,2013,1,0,0,0,0,1,0,62.44,49.8485333333
San Francisco,2013,1,1,0,0,0,1,0,142.73,95.9386388889
San Francisco,2013,0,0,0,0,0,1,0,42.3,21.5005555556
San Francisco,2013,0,1,0,0,0,1,0,70.63,42.7971666667
San Francisco,2013,1,0,0,0,0,0,1,95.39,85.2238666667
San Francisco,2013,1,1,0,0,0,0,1,164.4,158.871333333
San Francisco,2013,0,0,0,0,0,0,1,59.48,60.2233333333
San Francisco,2013,0,1,0,0,0,0,1,99.65,135.844
San Francisco,2013,1,0,1,0,0,0,0,47.95,49.8485333333
San Francisco,2013,1,1,1,0,0,0,0,89.42,95.9386388889
San Francisco,2013,0,0,1,0,0,0,0,35.91,21.5005555556
San Francisco,2013,0,1,1,0,0,0,0,47.31,42.7971666667
San Francisco,2014,1,0,0,1,0,0,0,314.59,247.531901587
San Francisco,2014,1,1,0,1,0,0,0,511.21,523.3204
San Francisco,2014,0,0,0,1,0,0,0,186.43,141.789644444
San Francisco,2014,0,1,0,1,0,0,0,242.34,198.489444444
San Francisco,2014,1,0,0,0,1,0,0,29.63,51.403
San Francisco,2014,1,1,0,0,1,0,0,68.45,77.0067333333
San Francisco,2014,0,0,0,0,1,0,0,35.69,31.2563333333
San Francisco,2014,0,1,0,0,1,0,0,38.55,58.6464444444
San Francisco,2014,1,0,0,0,0,1,0,70.6,51.403
San Francisco,2014,1,1,0,0,0,1,0,137.92,77.0067333333
San Francisco,2014,0,0,0,0,0,1,0,72.1,31.2563333333
San Francisco,2014,0,1,0,0,0,1,0,98.68,58.6464444444
San Francisco,2014,1,0,0,0,0,0,1,63.39,72.8582222222
San Francisco,2014,1,1,0,0,0,0,1,181.56,217.669984127
San Francisco,2014,0,0,0,0,0,0,1,67.19,86.7852222222
San Francisco,2014,0,1,0,0,0,0,1,97.43,103.810111111
San Francisco,2014,1,0,1,0,0,0,0,51.29,51.403
San Francisco,2014,1,1,1,0,0,0,0,45.48,77.0067333333
San Francisco,2014,0,0,1,0,0,0,0,26.85,31.2563333333
San Francisco,2014,0,1,1,0,0,0,0,32.33,58.6464444444
San Joaquin,2005,1,0,0,1,0,0,0,84.32,171.385966667
San Joaquin,2005,1,1,0,1,0,0,0,331.93,367.362933333
San Joaquin,2005,0,0,0,1,0,0,0,110.72,131.304011111
San Joaquin,2005,0,1,0,1,0,0,0,190.54,192.2275
San Joaquin,2005,1,1,0,0,1,0,0,61.09,82.9375111111
San Joaquin,2005,0,0,0,0,1,0,0,17.33,28.3698285714
San Joaquin,2005,0,1,0,0,1,0,0,30.95,42.7433444444
San Joaquin,2005,1,0,0,0,0,1,0,46.1,56.1317777778
San Joaquin,2005,1,1,0,0,0,1,0,83.06,82.9375111111
San Joaquin,2005,0,0,0,0,0,1,0,21.95,28.3698285714
San Joaquin,2005,0,1,0,0,0,1,0,43.01,42.7433444444
San Joaquin,2005,1,1,0,0,0,0,1,95.97,103.823755556
San Joaquin,2005,0,0,0,0,0,0,1,61.64,92.5869
San Joaquin,2005,0,1,0,0,0,0,1,99.31,106.940555556
San Joaquin,2005,1,0,1,0,0,0,0,64.83,56.1317777778
San Joaquin,2005,1,1,1,0,0,0,0,122.81,82.9375111111
San Joaquin,2005,0,0,1,0,0,0,0,43.52,28.3698285714
San Joaquin,2005,0,1,1,0,0,0,0,60.44,42.7433444444
San Joaquin,2006,1,0,0,1,0,0,0,156.69,171.057644444
San Joaquin,2006,1,1,0,1,0,0,0,364.96,436.316355556
San Joaquin,2006,0,0,0,1,0,0,0,125.28,148.9984
San Joaquin,2006,0,1,0,1,0,0,0,166.23,209.362133333
San Joaquin,2006,1,1,0,0,1,0,0,64.72,84.1933333333
San Joaquin,2006,0,1,0,0,1,0,0,26.97,47.7249555556
San Joaquin,2006,1,0,0,0,0,1,0,34.28,51.9014
San Joaquin,2006,1,1,0,0,0,1,0,89.83,84.1933333333
San Joaquin,2006,0,0,0,0,0,1,0,24.54,24.8129333333
San Joaquin,2006,0,1,0,0,0,1,0,48.31,47.7249555556
San Joaquin,2006,1,0,0,0,0,0,1,101.28,103.396833333
San Joaquin,2006,1,1,0,0,0,0,1,115.31,133.768388889
San Joaquin,2006,0,1,0,0,0,0,1,98.45,125.159888889
San Joaquin,2006,1,0,1,0,0,0,0,55.72,51.9014
San Joaquin,2006,1,1,1,0,0,0,0,94.7,84.1933333333
San Joaquin,2006,0,0,1,0,0,0,0,51.52,24.8129333333
San Joaquin,2006,0,1,1,0,0,0,0,69.93,47.7249555556
San Joaquin,2007,1,0,0,1,0,0,0,252.05,257.772184127
San Joaquin,2007,1,1,0,1,0,0,0,387.4,473.239888889
San Joaquin,2007,0,0,0,1,0,0,0,143.4,155.241111111
San Joaquin,2007,0,1,0,1,0,0,0,183.96,210.637177778
San Joaquin,2007,1,1,0,0,1,0,0,66.26,106.925296296
San Joaquin,2007,0,1,0,0,1,0,0,22.78,44.6801412698
San Joaquin,2007,1,0,0,0,0,1,0,44.55,53.3248888889
San Joaquin,2007,1,1,0,0,0,1,0,91.73,106.925296296
San Joaquin,2007,0,0,0,0,0,1,0,22.54,34.3088555556
San Joaquin,2007,0,1,0,0,0,1,0,39.49,44.6801412698
San Joaquin,2007,1,1,0,0,0,0,1,113.42,122.214044444
San Joaquin,2007,0,1,0,0,0,0,1,48.14,75.9683111111
San Joaquin,2007,1,0,1,0,0,0,0,60.56,53.3248888889
San Joaquin,2007,1,1,1,0,0,0,0,114.87,106.925296296
San Joaquin,2007,0,0,1,0,0,0,0,49.81,34.3088555556
San Joaquin,2007,0,1,1,0,0,0,0,53.92,44.6801412698
San Joaquin,2008,1,0,0,1,0,0,0,231.31,234.304220635
San Joaquin,2008,1,1,0,1,0,0,0,419.95,466.091866667
San Joaquin,2008,0,0,0,1,0,0,0,132.88,167.120444444
San Joaquin,2008,0,1,0,1,0,0,0,203.24,195.850033333
San Joaquin,2008,1,1,0,0,1,0,0,79.83,140.180888889
San Joaquin,2008,0,1,0,0,1,0,0,22.72,48.326
San Joaquin,2008,1,0,0,0,0,1,0,47.03,64.2321333333
San Joaquin,2008,1,1,0,0,0,1,0,124.8,140.180888889
San Joaquin,2008,0,0,0,0,0,1,0,30.39,37.4202222222
San Joaquin,2008,0,1,0,0,0,1,0,51.86,48.326
San Joaquin,2008,1,1,0,0,0,0,1,126.98,125.053988889
San Joaquin,2008,0,1,0,0,0,0,1,83.19,103.8332
San Joaquin,2008,1,0,1,0,0,0,0,85.47,64.2321333333
San Joaquin,2008,1,1,1,0,0,0,0,177.51,140.180888889
San Joaquin,2008,0,0,1,0,0,0,0,45.27,37.4202222222
San Joaquin,2008,0,1,1,0,0,0,0,71.37,48.326
San Joaquin,2009,1,0,0,1,0,0,0,388.03,201.100422222
San Joaquin,2009,1,1,0,1,0,0,0,516.41,491.351888889
San Joaquin,2009,0,0,0,1,0,0,0,160.68,165.059444444
San Joaquin,2009,0,1,0,1,0,0,0,280.0,241.528888889
San Joaquin,2009,1,0,0,0,1,0,0,38.89,73.4466222222
San Joaquin,2009,1,1,0,0,1,0,0,106.29,147.731701587
San Joaquin,2009,0,0,0,0,1,0,0,20.95,43.9581
San Joaquin,2009,0,1,0,0,1,0,0,30.97,56.3647222222
San Joaquin,2009,1,0,0,0,0,1,0,70.52,73.4466222222
San Joaquin,2009,1,1,0,0,0,1,0,138.49,147.731701587
San Joaquin,2009,0,0,0,0,0,1,0,36.81,43.9581
San Joaquin,2009,0,1,0,0,0,1,0,65.64,56.3647222222
San Joaquin,2009,1,0,0,0,0,0,1,83.92,101.012611111
San Joaquin,2009,1,1,0,0,0,0,1,202.53,153.575666667
San Joaquin,2009,0,0,0,0,0,0,1,52.81,127.0288
San Joaquin,2009,0,1,0,0,0,0,1,73.91,125.128777778
San Joaquin,2009,1,0,1,0,0,0,0,112.3,73.4466222222
San Joaquin,2009,1,1,1,0,0,0,0,194.13,147.731701587
San Joaquin,2009,0,0,1,0,0,0,0,52.44,43.9581
San Joaquin,2009,0,1,1,0,0,0,0,87.44,56.3647222222
San Joaquin,2010,1,0,0,1,0,0,0,301.54,265.428155556
San Joaquin,2010,1,1,0,1,0,0,0,606.39,531.217666667
San Joaquin,2010,0,0,0,1,0,0,0,137.18,136.974622222
San Joaquin,2010,0,1,0,1,0,0,0,318.62,234.952988889
San Joaquin,2010,1,0,0,0,1,0,0,45.14,80.3454111111
San Joaquin,2010,1,1,0,0,1,0,0,100.17,130.593555556
San Joaquin,2010,0,0,0,0,1,0,0,13.51,33.2983222222
San Joaquin,2010,0,1,0,0,1,0,0,22.32,49.9495222222
San Joaquin,2010,1,0,0,0,0,1,0,66.45,80.3454111111
San Joaquin,2010,1,1,0,0,0,1,0,129.41,130.593555556
San Joaquin,2010,0,0,0,0,0,1,0,37.65,33.2983222222
San Joaquin,2010,0,1,0,0,0,1,0,69.5,49.9495222222
San Joaquin,2010,1,0,0,0,0,0,1,147.16,129.041644444
San Joaquin,2010,1,1,0,0,0,0,1,178.8,154.3264
San Joaquin,2010,0,0,0,0,0,0,1,71.44,76.7682666667
San Joaquin,2010,0,1,0,0,0,0,1,99.36,97.1324666667
San Joaquin,2010,1,0,1,0,0,0,0,131.85,80.3454111111
San Joaquin,2010,1,1,1,0,0,0,0,181.48,130.593555556
San Joaquin,2010,0,0,1,0,0,0,0,62.29,33.2983222222
San Joaquin,2010,0,1,1,0,0,0,0,88.42,49.9495222222
San Joaquin,2011,1,0,0,1,0,0,0,210.92,241.717811111
San Joaquin,2011,1,1,0,1,0,0,0,495.32,475.699622222
San Joaquin,2011,0,0,0,1,0,0,0,122.74,133.311233333
San Joaquin,2011,0,1,0,1,0,0,0,276.76,260.999133333
San Joaquin,2011,1,0,0,0,1,0,0,46.93,65.9781248677
San Joaquin,2011,1,1,0,0,1,0,0,66.04,105.996444444
San Joaquin,2011,0,0,0,0,1,0,0,15.94,42.6837190476
San Joaquin,2011,0,1,0,0,1,0,0,32.08,62.041152381
San Joaquin,2011,1,0,0,0,0,1,0,56.98,65.9781248677
San Joaquin,2011,1,1,0,0,0,1,0,130.86,105.996444444
San Joaquin,2011,0,0,0,0,0,1,0,41.7,42.6837190476
San Joaquin,2011,0,1,0,0,0,1,0,71.57,62.041152381
San Joaquin,2011,1,1,0,0,0,0,1,214.99,164.487888889
San Joaquin,2011,0,0,0,0,0,0,1,49.23,76.3002888889
San Joaquin,2011,0,1,0,0,0,0,1,106.13,102.908911111
San Joaquin,2011,1,0,1,0,0,0,0,97.64,65.9781248677
San Joaquin,2011,1,1,1,0,0,0,0,147.08,105.996444444
San Joaquin,2011,0,0,1,0,0,0,0,48.73,42.6837190476
San Joaquin,2011,0,1,1,0,0,0,0,76.77,62.041152381
San Joaquin,2012,1,0,0,1,0,0,0,284.78,248.048844444
San Joaquin,2012,1,1,0,1,0,0,0,491.98,489.752622222
San Joaquin,2012,0,0,0,1,0,0,0,167.87,152.626677778
San Joaquin,2012,0,1,0,1,0,0,0,263.87,263.781544444
San Joaquin,2012,1,0,0,0,1,0,0,40.39,60.9804095238
San Joaquin,2012,1,1,0,0,1,0,0,104.25,132.336333333
San Joaquin,2012,0,0,0,0,1,0,0,23.0,38.9748047619
San Joaquin,2012,0,1,0,0,1,0,0,31.82,62.0163888889
San Joaquin,2012,1,0,0,0,0,1,0,50.94,60.9804095238
San Joaquin,2012,1,1,0,0,0,1,0,114.09,132.336333333
San Joaquin,2012,0,0,0,0,0,1,0,40.31,38.9748047619
San Joaquin,2012,0,1,0,0,0,1,0,68.18,62.0163888889
San Joaquin,2012,1,1,0,0,0,0,1,212.77,188.144633333
San Joaquin,2012,0,0,0,0,0,0,1,54.74,75.4619333333
San Joaquin,2012,0,1,0,0,0,0,1,85.85,91.5303111111
San Joaquin,2012,1,0,1,0,0,0,0,87.18,60.9804095238
San Joaquin,2012,1,1,1,0,0,0,0,145.77,132.336333333
San Joaquin,2012,0,0,1,0,0,0,0,46.21,38.9748047619
San Joaquin,2012,0,1,1,0,0,0,0,76.24,62.0163888889
San Joaquin,2013,1,0,0,1,0,0,0,323.62,232.406444444
San Joaquin,2013,1,1,0,1,0,0,0,518.94,411.074122222
San Joaquin,2013,0,0,0,1,0,0,0,183.45,175.049611111
San Joaquin,2013,0,1,0,1,0,0,0,338.95,216.869222222
San Joaquin,2013,1,0,0,0,1,0,0,60.72,73.3161611111
San Joaquin,2013,1,1,0,0,1,0,0,97.32,108.648007407
San Joaquin,2013,0,0,0,0,1,0,0,32.0,41.6899111111
San Joaquin,2013,0,1,0,0,1,0,0,41.46,55.8556
San Joaquin,2013,1,0,0,0,0,1,0,58.05,73.3161611111
San Joaquin,2013,1,1,0,0,0,1,0,138.83,108.648007407
San Joaquin,2013,0,0,0,0,0,1,0,48.43,41.6899111111
San Joaquin,2013,0,1,0,0,0,1,0,68.03,55.8556
San Joaquin,2013,1,1,0,0,0,0,1,146.12,160.644444444
San Joaquin,2013,0,0,0,0,0,0,1,69.98,62.5486666667
San Joaquin,2013,0,1,0,0,0,0,1,77.82,70.8895555556
San Joaquin,2013,1,0,1,0,0,0,0,91.45,73.3161611111
San Joaquin,2013,1,1,1,0,0,0,0,135.37,108.648007407
San Joaquin,2013,0,0,1,0,0,0,0,51.35,41.6899111111
San Joaquin,2013,0,1,1,0,0,0,0,70.38,55.8556
San Joaquin,2014,1,0,0,1,0,0,0,308.64,262.207
San Joaquin,2014,1,1,0,1,0,0,0,505.0,499.085466667
San Joaquin,2014,0,0,0,1,0,0,0,195.8,198.493822222
San Joaquin,2014,0,1,0,1,0,0,0,342.33,276.250933333
San Joaquin,2014,1,1,0,0,1,0,0,81.78,127.9235
San Joaquin,2014,0,0,0,0,1,0,0,26.37,42.2815333333
San Joaquin,2014,0,1,0,0,1,0,0,33.41,79.0773333333
San Joaquin,2014,1,0,0,0,0,1,0,62.46,68.1724444444
San Joaquin,2014,1,1,0,0,0,1,0,136.69,127.9235
San Joaquin,2014,0,0,0,0,0,1,0,51.7,42.2815333333
San Joaquin,2014,0,1,0,0,0,1,0,93.14,79.0773333333
San Joaquin,2014,1,0,0,0,0,0,1,114.56,118.078977778
San Joaquin,2014,1,1,0,0,0,0,1,145.75,150.499777778
San Joaquin,2014,0,0,0,0,0,0,1,72.66,79.5881555556
San Joaquin,2014,0,1,0,0,0,0,1,125.97,116.146666667
San Joaquin,2014,1,0,1,0,0,0,0,80.57,68.1724444444
San Joaquin,2014,1,1,1,0,0,0,0,114.4,127.9235
San Joaquin,2014,0,0,1,0,0,0,0,54.2,42.2815333333
San Joaquin,2014,0,1,1,0,0,0,0,66.8,79.0773333333
San Luis Obispo,2005,1,0,0,0,0,1,0,54.3,47.6960888889
San Luis Obispo,2005,0,0,0,0,0,1,0,21.18,31.2423333333
San Luis Obispo,2005,0,1,0,0,0,1,0,63.94,58.6938333333
San Luis Obispo,2005,1,1,1,0,0,0,0,104.11,103.1236
San Luis Obispo,2005,0,0,1,0,0,0,0,50.4,31.2423333333
San Luis Obispo,2005,0,1,1,0,0,0,0,58.95,58.6938333333
San Luis Obispo,2006,1,1,0,0,0,1,0,71.22,78.2878888889
San Luis Obispo,2006,0,0,0,0,0,1,0,22.05,33.9856666667
San Luis Obispo,2006,0,1,0,0,0,1,0,30.79,38.7795777778
San Luis Obispo,2006,1,0,1,0,0,0,0,61.65,51.533
San Luis Obispo,2006,1,1,1,0,0,0,0,86.8,78.2878888889
San Luis Obispo,2006,0,0,1,0,0,0,0,49.51,33.9856666667
San Luis Obispo,2006,0,1,1,0,0,0,0,49.77,38.7795777778
San Luis Obispo,2007,1,1,0,0,0,1,0,72.7,76.9887111111
San Luis Obispo,2007,0,0,0,0,0,1,0,27.84,35.3662222222
San Luis Obispo,2007,0,1,0,0,0,1,0,44.07,45.0028444444
San Luis Obispo,2007,1,0,1,0,0,0,0,35.08,39.8221111111
San Luis Obispo,2007,1,1,1,0,0,0,0,112.15,76.9887111111
San Luis Obispo,2007,0,0,1,0,0,0,0,48.9,35.3662222222
San Luis Obispo,2007,0,1,1,0,0,0,0,44.99,45.0028444444
San Luis Obispo,2008,1,1,0,0,0,1,0,69.71,77.8250444444
San Luis Obispo,2008,0,1,0,0,0,1,0,39.33,45.9255777778
San Luis Obispo,2008,1,0,1,0,0,0,0,49.14,50.7161111111
San Luis Obispo,2008,1,1,1,0,0,0,0,130.86,77.8250444444
San Luis Obispo,2008,0,0,1,0,0,0,0,42.33,36.9474222222
San Luis Obispo,2008,0,1,1,0,0,0,0,47.92,45.9255777778
San Luis Obispo,2009,1,1,0,0,0,1,0,77.25,71.4066380952
San Luis Obispo,2009,0,0,0,0,0,1,0,21.46,39.6319777778
San Luis Obispo,2009,0,1,0,0,0,1,0,44.9,48.4108222222
San Luis Obispo,2009,1,0,1,0,0,0,0,39.29,47.2671555556
San Luis Obispo,2009,1,1,1,0,0,0,0,65.04,71.4066380952
San Luis Obispo,2009,0,0,1,0,0,0,0,40.72,39.6319777778
San Luis Obispo,2009,0,1,1,0,0,0,0,53.14,48.4108222222
San Luis Obispo,2010,1,1,0,0,0,1,0,98.6,96.8361111111
San Luis Obispo,2010,0,0,0,0,0,1,0,31.52,43.6363444444
San Luis Obispo,2010,0,1,0,0,0,1,0,59.38,46.9346222222
San Luis Obispo,2010,1,0,1,0,0,0,0,69.34,57.5355555556
San Luis Obispo,2010,1,1,1,0,0,0,0,103.51,96.8361111111
San Luis Obispo,2010,0,0,1,0,0,0,0,44.59,43.6363444444
San Luis Obispo,2010,0,1,1,0,0,0,0,50.66,46.9346222222
San Luis Obispo,2011,1,1,0,0,0,1,0,81.05,94.2139396825
San Luis Obispo,2011,0,0,0,0,0,1,0,32.69,33.0598666667
San Luis Obispo,2011,0,1,0,0,0,1,0,52.38,49.9231666667
San Luis Obispo,2011,1,0,1,0,0,0,0,57.92,58.1798888889
San Luis Obispo,2011,1,1,1,0,0,0,0,116.5,94.2139396825
San Luis Obispo,2011,0,0,1,0,0,0,0,35.89,33.0598666667
San Luis Obispo,2011,0,1,1,0,0,0,0,49.19,49.9231666667
San Luis Obispo,2012,1,1,0,0,0,1,0,91.05,94.0918888889
San Luis Obispo,2012,0,0,0,0,0,1,0,49.75,41.3958555556
San Luis Obispo,2012,0,1,0,0,0,1,0,52.8,52.3062222222
San Luis Obispo,2012,1,0,1,0,0,0,0,35.1,39.1825277778
San Luis Obispo,2012,1,1,1,0,0,0,0,100.95,94.0918888889
San Luis Obispo,2012,0,0,1,0,0,0,0,44.59,41.3958555556
San Luis Obispo,2012,0,1,1,0,0,0,0,54.05,52.3062222222
San Luis Obispo,2013,1,0,0,0,0,1,0,84.21,61.5706666667
San Luis Obispo,2013,1,1,0,0,0,1,0,51.71,77.0474555556
San Luis Obispo,2013,0,0,0,0,0,1,0,42.1,36.3729222222
San Luis Obispo,2013,0,1,0,0,0,1,0,46.07,47.6965555556
San Luis Obispo,2013,1,0,1,0,0,0,0,35.69,61.5706666667
San Luis Obispo,2013,1,1,1,0,0,0,0,65.09,77.0474555556
San Luis Obispo,2013,0,0,1,0,0,0,0,29.29,36.3729222222
San Luis Obispo,2013,0,1,1,0,0,0,0,47.51,47.6965555556
San Luis Obispo,2014,1,0,0,0,0,1,0,68.38,67.3147222222
San Luis Obispo,2014,1,1,0,0,0,1,0,51.59,68.2585111111
San Luis Obispo,2014,0,0,0,0,0,1,0,49.07,43.2578888889
San Luis Obispo,2014,0,1,0,0,0,1,0,52.64,52.3938333333
San Luis Obispo,2014,1,1,1,0,0,0,0,110.39,68.2585111111
San Luis Obispo,2014,0,0,1,0,0,0,0,34.76,43.2578888889
San Luis Obispo,2014,0,1,1,0,0,0,0,54.37,52.3938333333
San Mateo,2005,0,0,0,1,0,0,0,121.25,121.648622222
